brand_part_number,Brand,brand_abbr,Stock,Price,expedite_eligibe,two_day_surcharge,overnight_surcharge
PSA32118,TRQ,TRQ,3,14.85,0,,
PSA32119,TRQ,TRQ,20,22.85,0,,
PSA32126,TRQ,TRQ,6,23.85,0,,
PSA32129,TRQ,TRQ,1,18.85,0,,
PSA32172,TRQ,TRQ,0,24.85,0,,
PSA32212,TRQ,TRQ,0,31.85,0,,
PSA32213,TRQ,TRQ,11,35.85,0,,
PSA32924,TRQ,TRQ,20,23.85,0,,
PSA32929,TRQ,TRQ,20,21.85,0,,
PSA32932,TRQ,TRQ,0,27.85,0,,
PSA32933,TRQ,TRQ,20,23.85,0,,
PSA33118,TRQ,TRQ,20,23.85,0,,
PSA34399,TRQ,TRQ,20,23.85,0,,
PSA35493,TRQ,TRQ,20,20.85,0,,
PSA51958,TRQ,TRQ,20,28.85,1,9.95,19.95
PSA56554,TRQ,TRQ,20,23.85,0,,
PSA56560,TRQ,TRQ,0,27.85,0,,
PSA56561,TRQ,TRQ,16,23.85,0,,
PSA56562,TRQ,TRQ,10,24.85,0,,
PSA56569,TRQ,TRQ,0,27.85,0,,
PSA56570,TRQ,TRQ,20,11.85,0,,
PSA63933,TRQ,TRQ,20,29.85,1,9.95,21.95
PSA63938,TRQ,TRQ,20,35.85,1,9.95,19.95
PSA63939,TRQ,TRQ,20,31.85,1,9.95,19.95
PSA63940,TRQ,TRQ,20,48.85,1,33.95,50.95
PSA63942,TRQ,TRQ,20,43.85,1,10.95,22.95
PSA63944,TRQ,TRQ,20,36.85,1,9.95,20.95
PSA63946,TRQ,TRQ,20,35.85,1,9.95,21.95
PSA63947,TRQ,TRQ,17,28.85,1,9.95,19.95
PSA63951,TRQ,TRQ,20,50.85,1,13.95,24.95
PSA63952,TRQ,TRQ,20,48.85,1,16.95,31.95
PSA63953,TRQ,TRQ,20,41.85,1,16.95,31.95
PSA63959,TRQ,TRQ,20,36.85,1,9.95,21.95
PSA63964,TRQ,TRQ,20,39.85,1,9.95,19.95
PSA63969,TRQ,TRQ,20,39.85,1,16.95,31.95
PSA63970,TRQ,TRQ,20,35.85,1,9.95,19.95
PSA63971,TRQ,TRQ,20,39.85,1,9.95,19.95
PSA63973,TRQ,TRQ,20,33.85,1,13.95,24.95
PSA63978,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA63980,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA63981,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA63982,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA63984,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA64025,TRQ,TRQ,20,44.85,1,16.95,31.95
PSA64026,TRQ,TRQ,20,34.85,1,9.95,19.95
PSA64027,TRQ,TRQ,20,43.85,1,13.95,24.95
PSA64584,TRQ,TRQ,20,25.85,1,17.95,33.95
PSA66345,TRQ,TRQ,20,28.85,1,9.95,19.95
PSA66346,TRQ,TRQ,20,38.85,1,9.95,19.95
PSA66356,TRQ,TRQ,20,35.85,1,9.95,21.95
PSA66361,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA66362,TRQ,TRQ,20,44.85,1,9.95,21.95
PSA66397,TRQ,TRQ,0,41.85,1,13.95,24.95
PSA66436,TRQ,TRQ,20,34.85,1,9.95,19.95
PSA66445,TRQ,TRQ,20,35.85,1,9.95,19.95
PSA66472,TRQ,TRQ,20,48.85,1,11.95,24.95
PSA66491,TRQ,TRQ,20,28.85,1,9.95,19.95
PSA66511,TRQ,TRQ,20,43.85,1,9.95,19.95
PSA66512,TRQ,TRQ,8,33.85,1,9.95,19.95
PSA66518,TRQ,TRQ,20,39.85,1,9.95,21.95
PSA66534,TRQ,TRQ,20,31.85,1,9.95,19.95
PSA66549,TRQ,TRQ,20,38.85,1,16.95,31.95
PSA66572,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA66586,TRQ,TRQ,0,37.85,1,9.95,19.95
PSA66656,TRQ,TRQ,0,40.85,1,9.95,19.95
PSA67033,TRQ,TRQ,17,31.85,1,9.95,19.95
PSA67339,TRQ,TRQ,16,32.85,1,9.95,19.95
PSA67343,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA67344,TRQ,TRQ,20,39.85,1,9.95,21.95
PSA67345,TRQ,TRQ,20,23.85,1,10.95,22.95
PSA67346,TRQ,TRQ,20,16.85,1,9.95,19.95
PSA67348,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA67364,TRQ,TRQ,13,23.85,1,9.95,19.95
PSA67370,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA67375,TRQ,TRQ,0,27.85,1,9.95,19.95
PSA67376,TRQ,TRQ,20,28.85,1,9.95,19.95
PSA67377,TRQ,TRQ,20,22.85,1,9.95,19.95
PSA67378,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67379,TRQ,TRQ,13,20.85,1,9.95,19.95
PSA67385,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67386,TRQ,TRQ,2,21.85,1,9.95,19.95
PSA67391,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67392,TRQ,TRQ,20,20.85,1,9.95,19.95
PSA67401,TRQ,TRQ,0,21.85,1,9.95,19.95
PSA67411,TRQ,TRQ,7,20.85,1,9.95,19.95
PSA67416,TRQ,TRQ,20,20.85,1,9.95,19.95
PSA67425,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67429,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67430,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67436,TRQ,TRQ,0,27.85,1,9.95,19.95
PSA67437,TRQ,TRQ,10,27.85,1,9.95,19.95
PSA67439,TRQ,TRQ,15,22.85,1,9.95,19.95
PSA67442,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA67443,TRQ,TRQ,18,23.85,1,9.95,19.95
PSA67444,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67447,TRQ,TRQ,0,23.85,1,9.95,19.95
PSA67448,TRQ,TRQ,10,23.85,1,9.95,19.95
PSA67451,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA67454,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA67455,TRQ,TRQ,20,35.85,1,9.95,19.95
PSA67460,TRQ,TRQ,20,22.85,1,9.95,19.95
PSA67464,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67549,TRQ,TRQ,20,148.85,1,50.95,64.95
PSA67713,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA67717,TRQ,TRQ,0,28.85,1,9.95,19.95
PSA67718,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA67720,TRQ,TRQ,15,23.85,1,9.95,19.95
PSA67721,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA67724,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA67726,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA67727,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA67755,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA67758,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA67759,TRQ,TRQ,20,29.85,1,9.95,19.95
PSA67760,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA67761,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA67762,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA67767,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67768,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA67769,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA67770,TRQ,TRQ,20,37.85,1,9.95,19.95
PSA67771,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67772,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67773,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA67775,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA67776,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA67777,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA67778,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA67779,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA67782,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA67783,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA67786,TRQ,TRQ,20,21.85,1,9.95,19.95
PSA67787,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA67788,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67789,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA67790,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA67791,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67792,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA67794,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67795,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67796,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA67797,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA67798,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67799,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA67800,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA67801,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67802,TRQ,TRQ,20,24.85,1,17.95,33.95
PSA67803,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA67804,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67805,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA67806,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA67807,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67808,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA67809,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA67810,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67811,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67812,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA67813,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67816,TRQ,TRQ,20,18.85,1,9.95,19.95
PSA67817,TRQ,TRQ,4,27.85,1,9.95,19.95
PSA67820,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA67821,TRQ,TRQ,20,20.85,1,9.95,19.95
PSA67822,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67823,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67825,TRQ,TRQ,0,22.85,1,9.95,19.95
PSA67828,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA67836,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67837,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67838,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67839,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA67840,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA67841,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA67842,TRQ,TRQ,20,21.85,1,9.95,19.95
PSA67843,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67844,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA67845,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA67846,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67847,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA67848,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA67849,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA67850,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67854,TRQ,TRQ,20,16.85,1,9.95,19.95
PSA67855,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA67856,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67857,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA67858,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67859,TRQ,TRQ,20,21.85,1,9.95,19.95
PSA67860,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67861,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67863,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA67864,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA67866,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67867,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67870,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA67872,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67873,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA67876,TRQ,TRQ,20,20.85,1,9.95,19.95
PSA67877,TRQ,TRQ,20,20.85,1,9.95,19.95
PSA67878,TRQ,TRQ,20,22.85,1,9.95,19.95
PSA67882,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA67885,TRQ,TRQ,20,18.85,1,9.95,19.95
PSA67887,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67893,TRQ,TRQ,20,16.85,1,9.95,19.95
PSA67894,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA67895,TRQ,TRQ,20,21.85,1,9.95,19.95
PSA67898,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67900,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA67903,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67905,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67906,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA67908,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67910,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA67912,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA67913,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67914,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA67915,TRQ,TRQ,20,21.85,1,9.95,19.95
PSA67916,TRQ,TRQ,20,16.85,1,9.95,19.95
PSA67919,TRQ,TRQ,0,16.85,1,9.95,19.95
PSA67922,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA67923,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67924,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA67925,TRQ,TRQ,20,28.85,1,9.95,19.95
PSA67926,TRQ,TRQ,20,18.85,1,9.95,19.95
PSA67927,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA67929,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA67931,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67932,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67933,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA67938,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67939,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67940,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67943,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA67944,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67946,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA67948,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA67950,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67953,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67954,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67960,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA67961,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA67966,TRQ,TRQ,20,16.85,1,9.95,19.95
PSA67970,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA67972,TRQ,TRQ,20,20.85,1,9.95,19.95
PSA67973,TRQ,TRQ,20,28.85,1,9.95,19.95
PSA67974,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67975,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA67976,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA67978,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67979,TRQ,TRQ,20,20.85,1,9.95,19.95
PSA67981,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67987,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA67988,TRQ,TRQ,20,16.85,1,9.95,19.95
PSA67990,TRQ,TRQ,20,23.85,1,13.95,24.95
PSA67992,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA67993,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA67994,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA67995,TRQ,TRQ,20,22.85,1,9.95,19.95
PSA67996,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA67997,TRQ,TRQ,20,18.85,1,9.95,19.95
PSA67998,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA67999,TRQ,TRQ,1,23.85,1,9.95,19.95
PSA68001,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68002,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA68003,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA68004,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA68005,TRQ,TRQ,0,18.85,1,9.95,19.95
PSA68006,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA68021,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA68023,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA68026,TRQ,TRQ,0,27.85,1,9.95,19.95
PSA68027,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68030,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA68033,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68034,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA68035,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA68036,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68039,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA68040,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68043,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68050,TRQ,TRQ,20,16.85,1,9.95,19.95
PSA68051,TRQ,TRQ,20,21.85,1,9.95,19.95
PSA68054,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68055,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA68057,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA68060,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA68061,TRQ,TRQ,20,16.85,1,9.95,19.95
PSA68062,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA68065,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68066,TRQ,TRQ,20,18.85,1,9.95,19.95
PSA68067,TRQ,TRQ,0,19.85,1,10.95,19.95
PSA68068,TRQ,TRQ,20,21.85,1,9.95,19.95
PSA68070,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68072,TRQ,TRQ,20,22.85,1,9.95,19.95
PSA68073,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA68074,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA68075,TRQ,TRQ,20,18.85,1,9.95,19.95
PSA68076,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68077,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA68078,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA68083,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA68084,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA68085,TRQ,TRQ,4,23.85,1,9.95,19.95
PSA68090,TRQ,TRQ,20,22.85,1,9.95,19.95
PSA68093,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68096,TRQ,TRQ,0,18.85,1,9.95,19.95
PSA68098,TRQ,TRQ,4,20.85,1,9.95,19.95
PSA68105,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA68106,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA68107,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA68108,TRQ,TRQ,18,15.85,1,9.95,19.95
PSA68111,TRQ,TRQ,2,24.85,1,9.95,19.95
PSA68113,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA68114,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA68117,TRQ,TRQ,20,18.85,1,9.95,19.95
PSA68119,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68130,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA68131,TRQ,TRQ,0,13.85,1,9.95,19.95
PSA68134,TRQ,TRQ,20,22.85,1,9.95,19.95
PSA68137,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA68138,TRQ,TRQ,20,18.85,1,9.95,19.95
PSA68139,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68140,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA68141,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA68142,TRQ,TRQ,20,21.85,1,9.95,19.95
PSA68143,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA68144,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68145,TRQ,TRQ,0,19.85,1,9.95,19.95
PSA68146,TRQ,TRQ,10,23.85,1,9.95,19.95
PSA68148,TRQ,TRQ,20,20.85,1,9.95,19.95
PSA68154,TRQ,TRQ,20,18.85,1,9.95,19.95
PSA68155,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA68156,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA68158,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68159,TRQ,TRQ,20,20.85,1,9.95,19.95
PSA68160,TRQ,TRQ,20,14.85,1,9.95,19.95
PSA68161,TRQ,TRQ,20,18.85,1,9.95,19.95
PSA68162,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68163,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA68168,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA68172,TRQ,TRQ,20,12.85,1,9.95,19.95
PSA68173,TRQ,TRQ,20,12.85,1,9.95,19.95
PSA68174,TRQ,TRQ,20,18.85,1,9.95,19.95
PSA68175,TRQ,TRQ,4,19.85,1,9.95,19.95
PSA68179,TRQ,TRQ,20,12.85,1,9.95,19.95
PSA68180,TRQ,TRQ,20,20.85,1,9.95,19.95
PSA68182,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68190,TRQ,TRQ,20,21.85,1,9.95,19.95
PSA68191,TRQ,TRQ,11,14.85,1,9.95,19.95
PSA68192,TRQ,TRQ,20,21.85,1,9.95,19.95
PSA68197,TRQ,TRQ,20,12.85,1,9.95,19.95
PSA68199,TRQ,TRQ,12,19.85,1,9.95,19.95
PSA68200,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA68201,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68205,TRQ,TRQ,20,20.85,1,9.95,19.95
PSA68206,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68207,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA68208,TRQ,TRQ,0,17.85,1,9.95,19.95
PSA68209,TRQ,TRQ,20,11.85,1,9.95,19.95
PSA68212,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA68213,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA68219,TRQ,TRQ,20,13.85,1,9.95,19.95
PSA68220,TRQ,TRQ,20,16.85,1,9.95,19.95
PSA68221,TRQ,TRQ,20,16.85,1,9.95,19.95
PSA68223,TRQ,TRQ,20,22.85,1,9.95,19.95
PSA68227,TRQ,TRQ,20,16.85,1,9.95,19.95
PSA68235,TRQ,TRQ,1,23.85,1,9.95,19.95
PSA68236,TRQ,TRQ,20,11.85,1,9.95,19.95
PSA68238,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA68239,TRQ,TRQ,20,33.85,1,9.95,19.95
PSA68241,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA68242,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA68243,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68245,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA68247,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68248,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA68249,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA68250,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68253,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA68254,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA68255,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68257,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA68259,TRQ,TRQ,20,20.85,1,9.95,19.95
PSA68260,TRQ,TRQ,20,20.85,1,9.95,19.95
PSA68261,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68262,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68264,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68265,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA68266,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68268,TRQ,TRQ,20,25.85,1,9.95,19.95
PSA68270,TRQ,TRQ,20,17.85,1,9.95,19.95
PSA68271,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68272,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68273,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68274,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68275,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68276,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68278,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68279,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA68280,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68287,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68290,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA68291,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA68293,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68295,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA68297,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA68298,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68299,TRQ,TRQ,20,22.85,1,9.95,19.95
PSA68300,TRQ,TRQ,20,16.85,1,9.95,19.95
PSA68301,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68302,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68303,TRQ,TRQ,20,20.85,1,9.95,19.95
PSA68304,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68305,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA68306,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA68308,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68309,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68318,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68320,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68321,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA68324,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68325,TRQ,TRQ,20,19.85,1,9.95,19.95
PSA68326,TRQ,TRQ,20,18.85,1,9.95,19.95
PSA68327,TRQ,TRQ,20,26.85,1,9.95,19.95
PSA68328,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68330,TRQ,TRQ,20,62.85,1,13.95,24.95
PSA68334,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68335,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68337,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68338,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68339,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68341,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68342,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68343,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68347,TRQ,TRQ,20,23.85,1,9.95,19.95
PSA68350,TRQ,TRQ,20,24.85,1,9.95,19.95
PSA68352,TRQ,TRQ,20,18.85,1,9.95,19.95
PSA68353,TRQ,TRQ,20,15.85,1,9.95,19.95
PSA68355,TRQ,TRQ,20,27.85,1,9.95,19.95
PSA68356,TRQ,TRQ,20,24.85,1,9.95,19.95
